"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1992","1992","EUR","Euro","9","Billions",,,27.461939,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1993","1993","EUR","Euro","9","Billions",,,29.546089,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1994","1994","EUR","Euro","9","Billions",,,33.318408,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1995","1995","EUR","Euro","9","Billions",,,34.410247,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1996","1996","EUR","Euro","9","Billions",,,36.174949,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1997","1997","EUR","Euro","9","Billions",,,36.378581,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1998","1998","EUR","Euro","9","Billions",,,37.814138,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","1999","1999","EUR","Euro","9","Billions",,,38.837872,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2000","2000","EUR","Euro","9","Billions",,,39.60916,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2001","2001","EUR","Euro","9","Billions",,,39.461228,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2002","2002","EUR","Euro","9","Billions",,,42.614501,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2003","2003","EUR","Euro","9","Billions",,,42.309565,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2004","2004","EUR","Euro","9","Billions",,,43.382393,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2005","2005","EUR","Euro","9","Billions",,,42.930441,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2006","2006","EUR","Euro","9","Billions",,,44.169364,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2007","2007","EUR","Euro","9","Billions",,,43.785145,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2008","2008","EUR","Euro","9","Billions",,,43.980689,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2009","2009","EUR","Euro","9","Billions",,,44.322893,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2010","2010","EUR","Euro","9","Billions",,,45.511416,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2011","2011","EUR","Euro","9","Billions",,,48.170457,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2012","2012","EUR","Euro","9","Billions",,,49.388635,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2013","2013","EUR","Euro","9","Billions",,,51.954607,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2014","2014","EUR","Euro","9","Billions",,,52.702613,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2015","2015","EUR","Euro","9","Billions",,,56.355053,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FRA","France","2016","2016","EUR","Euro","9","Billions",,,58.532288,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1965","1965","EUR","Euro","9","Billions",,,8.212881,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1966","1966","EUR","Euro","9","Billions",,,8.854553,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1967","1967","EUR","Euro","9","Billions",,,10.080119,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1968","1968","EUR","Euro","9","Billions",,,10.528011,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1969","1969","EUR","Euro","9","Billions",,,11.202916,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1970","1970","EUR","Euro","9","Billions",,,11.84152,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1971","1971","EUR","Euro","9","Billions",,,12.64476,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1972","1972","EUR","Euro","9","Billions",,,14.354008,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1973","1973","EUR","Euro","9","Billions",,,16.319414,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1974","1974","EUR","Euro","9","Billions",,,16.130236,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1975","1975","EUR","Euro","9","Billions",,,16.595512,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1976","1976","EUR","Euro","9","Billions",,,17.56032,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1977","1977","EUR","Euro","9","Billions",,,18.511834,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1978","1978","EUR","Euro","9","Billions",,,19.623894,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1979","1979","EUR","Euro","9","Billions",,,20.232331,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1980","1980","EUR","Euro","9","Billions",,,20.566205,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1981","1981","EUR","Euro","9","Billions",,,21.326496,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1982","1982","EUR","Euro","9","Billions",,,22.079117,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1983","1983","EUR","Euro","9","Billions",,,23.240772,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1984","1984","EUR","Euro","9","Billions",,,23.855857,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1985","1985","EUR","Euro","9","Billions",,,24.080825,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1986","1986","EUR","Euro","9","Billions",,,24.663698,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1987","1987","EUR","Euro","9","Billions",,,24.989902,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1988","1988","EUR","Euro","9","Billions",,,25.481765,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1989","1989","EUR","Euro","9","Billions",,,28.999964,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1990","1990","EUR","Euro","9","Billions",,,31.158127,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1991","1991","EUR","Euro","9","Billions",,,39.821457,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1992","1992","EUR","Euro","9","Billions",,,43.628536,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1993","1993","EUR","Euro","9","Billions",,,44.002291,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1994","1994","EUR","Euro","9","Billions",,,48.188237,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1995","1995","EUR","Euro","9","Billions",,,48.800254,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1996","1996","EUR","Euro","9","Billions",,,50.686409,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1997","1997","EUR","Euro","9","Billions",,,49.567703,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1998","1998","EUR","Euro","9","Billions",,,49.924584,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","1999","1999","EUR","Euro","9","Billions",,,54.693404,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2000","2000","EUR","Euro","9","Billions",,,57.224,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2001","2001","EUR","Euro","9","Billions",,,61.586,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2002","2002","EUR","Euro","9","Billions",,,64.641,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2003","2003","EUR","Euro","9","Billions",,,68.785,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2004","2004","EUR","Euro","9","Billions",,,66.28,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2005","2005","EUR","Euro","9","Billions",,,65.185,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2006","2006","EUR","Euro","9","Billions",,,65.661,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2007","2007","EUR","Euro","9","Billions",,,63.811,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2008","2008","EUR","Euro","9","Billions",,,63.583,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2009","2009","EUR","Euro","9","Billions",,,63.684,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2010","2010","EUR","Euro","9","Billions",,,63.452,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2011","2011","EUR","Euro","9","Billions",,,66.343,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2012","2012","EUR","Euro","9","Billions",,,64.868,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2013","2013","EUR","Euro","9","Billions",,,64.624,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2014","2014","EUR","Euro","9","Billions",,,65.103,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2015","2015","EUR","Euro","9","Billions",,,65.32,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DEU","Germany","2016","2016","EUR","Euro","9","Billions",,,64.924,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1965","1965","EUR","Euro","9","Billions",,,0.020053,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1966","1966","EUR","Euro","9","Billions",,,0.022867,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1967","1967","EUR","Euro","9","Billions",,,0.025385,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1968","1968","EUR","Euro","9","Billions",,,0.027554,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1969","1969","EUR","Euro","9","Billions",,,0.030025,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1970","1970","EUR","Euro","9","Billions",,,0.032291,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1971","1971","EUR","Euro","9","Billions",,,0.034289,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1972","1972","EUR","Euro","9","Billions",,,0.039384,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1973","1973","EUR","Euro","9","Billions",,,0.044296,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1974","1974","EUR","Euro","9","Billions",,,0.043208,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1975","1975","EUR","Euro","9","Billions",,,0.068176,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1976","1976","EUR","Euro","9","Billions",,,0.073303,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1977","1977","EUR","Euro","9","Billions",,,0.086541,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1978","1978","EUR","Euro","9","Billions",,,0.105033,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1979","1979","EUR","Euro","9","Billions",,,0.159871,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1980","1980","EUR","Euro","9","Billions",,,0.16486,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1981","1981","EUR","Euro","9","Billions",,,0.216449,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1982","1982","EUR","Euro","9","Billions",,,0.307231,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1983","1983","EUR","Euro","9","Billions",,,0.379533,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1984","1984","EUR","Euro","9","Billions",,,0.578853,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1985","1985","EUR","Euro","9","Billions",,,0.687522,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1986","1986","EUR","Euro","9","Billions",,,1.133746,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1987","1987","EUR","Euro","9","Billions",,,0.907246,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1988","1988","EUR","Euro","9","Billions",,,1.055968,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1989","1989","EUR","Euro","9","Billions",,,1.028167,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1990","1990","EUR","Euro","9","Billions",,,1.372423,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","GRC","Greece","1991","1991","EUR","Euro","9","Billions",,,2.001814,,
