"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1980","1980","AUD","Australian Dollar","6","Millions",,,85281,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1981","1981","AUD","Australian Dollar","6","Millions",,,98555,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1982","1982","AUD","Australian Dollar","6","Millions",,,111826,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1983","1983","AUD","Australian Dollar","6","Millions",,,121313,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1984","1984","AUD","Australian Dollar","6","Millions",,,129863,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1985","1985","AUD","Australian Dollar","6","Millions",,,146711,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1986","1986","AUD","Australian Dollar","6","Millions",,,162386,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1987","1987","AUD","Australian Dollar","6","Millions",,,179404,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1988","1988","AUD","Australian Dollar","6","Millions",,,200251,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1989","1989","AUD","Australian Dollar","6","Millions",,,222794,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1990","1990","AUD","Australian Dollar","6","Millions",,,237048,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1991","1991","AUD","Australian Dollar","6","Millions",,,248948,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1992","1992","AUD","Australian Dollar","6","Millions",,,258203,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1993","1993","AUD","Australian Dollar","6","Millions",,,268644,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1994","1994","AUD","Australian Dollar","6","Millions",,,286336,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1995","1995","AUD","Australian Dollar","6","Millions",,,304148,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1996","1996","AUD","Australian Dollar","6","Millions",,,317553,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1997","1997","AUD","Australian Dollar","6","Millions",,,338589,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1998","1998","AUD","Australian Dollar","6","Millions",,,361087,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1999","1999","AUD","Australian Dollar","6","Millions",,,383899,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2000","2000","AUD","Australian Dollar","6","Millions",,,413527,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2001","2001","AUD","Australian Dollar","6","Millions",,,437246,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2002","2002","AUD","Australian Dollar","6","Millions",,,468515,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2003","2003","AUD","Australian Dollar","6","Millions",,,499805,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2004","2004","AUD","Australian Dollar","6","Millions",,,531474,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2005","2005","AUD","Australian Dollar","6","Millions",,,565295,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2006","2006","AUD","Australian Dollar","6","Millions",,,616412,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2007","2007","AUD","Australian Dollar","6","Millions",,,666829,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2008","2008","AUD","Australian Dollar","6","Millions",,,690568,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2009","2009","AUD","Australian Dollar","6","Millions",,,731012,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2010","2010","AUD","Australian Dollar","6","Millions",,,775116,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2011","2011","AUD","Australian Dollar","6","Millions",,,817502,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2012","2012","AUD","Australian Dollar","6","Millions",,,853570,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2013","2013","AUD","Australian Dollar","6","Millions",,,894930,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2014","2014","AUD","Australian Dollar","6","Millions",,,929476,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2015","2015","AUD","Australian Dollar","6","Millions",,,968070,,
"AUS","Australia","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2016","2016","AUD","Australian Dollar","6","Millions",,,997424,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1959","1959","AUD","Australian Dollar","6","Millions",,,9573,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1960","1960","AUD","Australian Dollar","6","Millions",,,10182,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1961","1961","AUD","Australian Dollar","6","Millions",,,10495,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1962","1962","AUD","Australian Dollar","6","Millions",,,11212,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1963","1963","AUD","Australian Dollar","6","Millions",,,12177,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1964","1964","AUD","Australian Dollar","6","Millions",,,13202,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1965","1965","AUD","Australian Dollar","6","Millions",,,14064,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1966","1966","AUD","Australian Dollar","6","Millions",,,15209,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1967","1967","AUD","Australian Dollar","6","Millions",,,16566,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1968","1968","AUD","Australian Dollar","6","Millions",,,18029,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1969","1969","AUD","Australian Dollar","6","Millions",,,19951,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1970","1970","AUD","Australian Dollar","6","Millions",,,21968,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1971","1971","AUD","Australian Dollar","6","Millions",,,24306,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1972","1972","AUD","Australian Dollar","6","Millions",,,27097,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1973","1973","AUD","Australian Dollar","6","Millions",,,32274,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1974","1974","AUD","Australian Dollar","6","Millions",,,39798,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1975","1975","AUD","Australian Dollar","6","Millions",,,46469,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1976","1976","AUD","Australian Dollar","6","Millions",,,54524,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1977","1977","AUD","Australian Dollar","6","Millions",,,60746,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1978","1978","AUD","Australian Dollar","6","Millions",,,67246,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1979","1979","AUD","Australian Dollar","6","Millions",,,75232,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1980","1980","AUD","Australian Dollar","6","Millions",,,85281,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1981","1981","AUD","Australian Dollar","6","Millions",,,98555,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1982","1982","AUD","Australian Dollar","6","Millions",,,111826,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1983","1983","AUD","Australian Dollar","6","Millions",,,121313,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1984","1984","AUD","Australian Dollar","6","Millions",,,129863,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1985","1985","AUD","Australian Dollar","6","Millions",,,146711,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1986","1986","AUD","Australian Dollar","6","Millions",,,162386,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1987","1987","AUD","Australian Dollar","6","Millions",,,179404,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1988","1988","AUD","Australian Dollar","6","Millions",,,200251,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1989","1989","AUD","Australian Dollar","6","Millions",,,222794,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1990","1990","AUD","Australian Dollar","6","Millions",,,237048,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1991","1991","AUD","Australian Dollar","6","Millions",,,248948,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1992","1992","AUD","Australian Dollar","6","Millions",,,258203,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1993","1993","AUD","Australian Dollar","6","Millions",,,268644,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1994","1994","AUD","Australian Dollar","6","Millions",,,286336,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1995","1995","AUD","Australian Dollar","6","Millions",,,304148,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1996","1996","AUD","Australian Dollar","6","Millions",,,317553,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1997","1997","AUD","Australian Dollar","6","Millions",,,338589,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1998","1998","AUD","Australian Dollar","6","Millions",,,361087,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","1999","1999","AUD","Australian Dollar","6","Millions",,,383899,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2000","2000","AUD","Australian Dollar","6","Millions",,,413527,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2001","2001","AUD","Australian Dollar","6","Millions",,,437246,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2002","2002","AUD","Australian Dollar","6","Millions",,,468515,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2003","2003","AUD","Australian Dollar","6","Millions",,,499805,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2004","2004","AUD","Australian Dollar","6","Millions",,,531474,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2005","2005","AUD","Australian Dollar","6","Millions",,,565295,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2006","2006","AUD","Australian Dollar","6","Millions",,,616412,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2007","2007","AUD","Australian Dollar","6","Millions",,,666829,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2008","2008","AUD","Australian Dollar","6","Millions",,,690568,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2009","2009","AUD","Australian Dollar","6","Millions",,,731012,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2010","2010","AUD","Australian Dollar","6","Millions",,,775116,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2011","2011","AUD","Australian Dollar","6","Millions",,,817502,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2012","2012","AUD","Australian Dollar","6","Millions",,,853570,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2013","2013","AUD","Australian Dollar","6","Millions",,,894930,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2014","2014","AUD","Australian Dollar","6","Millions",,,929476,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2015","2015","AUD","Australian Dollar","6","Millions",,,968070,,
"AUS","Australia","P31S14","Final consumption expenditure of households","C","Current prices","2016","2016","AUD","Australian Dollar","6","Millions",,,997424,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1959","1959","AUD","Australian Dollar","6","Millions",,,11415,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1960","1960","AUD","Australian Dollar","6","Millions",,,12172,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1961","1961","AUD","Australian Dollar","6","Millions",,,12624,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1962","1962","AUD","Australian Dollar","6","Millions",,,13458,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1963","1963","AUD","Australian Dollar","6","Millions",,,14593,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1964","1964","AUD","Australian Dollar","6","Millions",,,15959,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1965","1965","AUD","Australian Dollar","6","Millions",,,17186,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1966","1966","AUD","Australian Dollar","6","Millions",,,18681,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1967","1967","AUD","Australian Dollar","6","Millions",,,20539,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1968","1968","AUD","Australian Dollar","6","Millions",,,22304,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1969","1969","AUD","Australian Dollar","6","Millions",,,24810,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1970","1970","AUD","Australian Dollar","6","Millions",,,27581,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1971","1971","AUD","Australian Dollar","6","Millions",,,30725,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1972","1972","AUD","Australian Dollar","6","Millions",,,34375,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1973","1973","AUD","Australian Dollar","6","Millions",,,40994,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1974","1974","AUD","Australian Dollar","6","Millions",,,51763,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1975","1975","AUD","Australian Dollar","6","Millions",,,61369,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1976","1976","AUD","Australian Dollar","6","Millions",,,71318,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1977","1977","AUD","Australian Dollar","6","Millions",,,79482,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1978","1978","AUD","Australian Dollar","6","Millions",,,87864,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1979","1979","AUD","Australian Dollar","6","Millions",,,98405,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1980","1980","AUD","Australian Dollar","6","Millions",,,112416,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1981","1981","AUD","Australian Dollar","6","Millions",,,129751,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1982","1982","AUD","Australian Dollar","6","Millions",,,147156,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1983","1983","AUD","Australian Dollar","6","Millions",,,160453,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1984","1984","AUD","Australian Dollar","6","Millions",,,174314,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1985","1985","AUD","Australian Dollar","6","Millions",,,196164,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1986","1986","AUD","Australian Dollar","6","Millions",,,216532,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1987","1987","AUD","Australian Dollar","6","Millions",,,237905,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1988","1988","AUD","Australian Dollar","6","Millions",,,264175,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1989","1989","AUD","Australian Dollar","6","Millions",,,292412,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1990","1990","AUD","Australian Dollar","6","Millions",,,312480,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1991","1991","AUD","Australian Dollar","6","Millions",,,329400,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1992","1992","AUD","Australian Dollar","6","Millions",,,342145,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1993","1993","AUD","Australian Dollar","6","Millions",,,354212,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1994","1994","AUD","Australian Dollar","6","Millions",,,375479,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1995","1995","AUD","Australian Dollar","6","Millions",,,398879,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1996","1996","AUD","Australian Dollar","6","Millions",,,415405,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1997","1997","AUD","Australian Dollar","6","Millions",,,442180,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1998","1998","AUD","Australian Dollar","6","Millions",,,472409,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","1999","1999","AUD","Australian Dollar","6","Millions",,,501200,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2000","2000","AUD","Australian Dollar","6","Millions",,,538610,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2001","2001","AUD","Australian Dollar","6","Millions",,,569264,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2002","2002","AUD","Australian Dollar","6","Millions",,,609115,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2003","2003","AUD","Australian Dollar","6","Millions",,,650077,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2004","2004","AUD","Australian Dollar","6","Millions",,,693022,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2005","2005","AUD","Australian Dollar","6","Millions",,,739024,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2006","2006","AUD","Australian Dollar","6","Millions",,,804464,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2007","2007","AUD","Australian Dollar","6","Millions",,,869388,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2008","2008","AUD","Australian Dollar","6","Millions",,,911802,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2009","2009","AUD","Australian Dollar","6","Millions",,,964760,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2010","2010","AUD","Australian Dollar","6","Millions",,,1026977,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2011","2011","AUD","Australian Dollar","6","Millions",,,1086667,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2012","2012","AUD","Australian Dollar","6","Millions",,,1127228,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2013","2013","AUD","Australian Dollar","6","Millions",,,1177327,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2014","2014","AUD","Australian Dollar","6","Millions",,,1222184,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2015","2015","AUD","Australian Dollar","6","Millions",,,1277395,,
"AUS","Australia","P3","Final consumption expenditure","C","Current prices","2016","2016","AUD","Australian Dollar","6","Millions",,,1322428,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1970","1970","EUR","Euro","6","Millions",,,16027.3814,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1971","1971","EUR","Euro","6","Millions",,,17956.5382,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,20283.8617,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,22779.8205,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,25811.3526,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,28750.7599,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,32023.5341,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,35944.8073,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,36783.8929,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,40091.828,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,43593.6935,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,47279.1698,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,50976.6615,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,55470.9889,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,57157.0643,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,60227.4347,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,62549.3826,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,64815.6246,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,67363.374,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,71645.476,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,76913.5652,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,81723.2893,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,87419.4891,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,90178.6642,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,94112.9439,"E","Estimated value"
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,97026.18,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,101324.85,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,103349.52,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,106624.21,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,109328.87,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,115062.78,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,119328.67,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,121393.83,,
"AUT","Austria","P31S14_S15","Households and Non-profit institutions serving households","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,125399.05,,
